dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_bandwidth_hz,0,5000,-0.09099056582435772,1.1501489719938543e-10,5000,-0.042879249411878616,0.002667229970077226,negated_raw_is_spoof,screen,2.0832887039888678e-10,0.004134667912092032
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_rolloff85_hz,0,5000,0.27964823594571836,1.691690627986796e-90,5000,0.2571197280898422,6.678015312850407e-75,negated_raw_is_spoof,screen,1.0624449551468477e-89,3.604519108622871e-74
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_flatness,0,5000,-0.40100568249472385,1.5189829351733167e-192,5000,-0.33577887668705575,1.471578211323081e-129,negated_raw_is_spoof,screen,1.6202484641848713e-191,1.0807656371684267e-128
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_slope_db_per_khz,0,5000,-0.28567731343851754,1.580177335793767e-94,5000,-0.25948721290236226,2.6634136586232128e-76,negated_raw_is_spoof,screen,1.0259702122255183e-93,1.4492420879310114e-75
ASVspoof2021_DF,W2V2-AASIST,full_waveform,low_high_energy_ratio_db,0,5000,0.1513847944539247,5.0947933207396156e-27,5000,0.10223733637557322,7.112660691919019e-13,negated_raw_is_spoof,screen,1.3917484193239926e-26,1.7224172918809298e-12
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_flux,0,5000,0.26281390770240154,8.995312253590761e-80,5000,0.13451513773691387,3.0358578158289933e-21,negated_raw_is_spoof,screen,5.144553050564248e-79,8.626200643708599e-21
ASVspoof2021_DF,W2V2-AASIST,full_waveform,f0_median_hz,0,4992,0.24464418428004844,6.151370978874238e-69,4992,0.23793959776159956,5.3711960255394726e-64,negated_raw_is_spoof,screen,3.0395009542672705e-68,2.6736620216018704e-63
ASVspoof2021_DF,W2V2-AASIST,full_waveform,f0_iqr_hz,0,4992,-0.09057396479847103,1.44569729271338e-10,4992,-0.18472159974758273,7.677827721243176e-39,negated_raw_is_spoof,screen,2.604580645317403e-10,2.850552612527853e-38
ASVspoof2021_DF,W2V2-AASIST,full_waveform,voiced_fraction,0,5000,-0.0007249842012330542,0.9591252631009743,5000,0.10090102929433394,1.4111179451805725e-12,negated_raw_is_spoof,screen,0.9627067614695366,3.3927415354609824e-12
ASVspoof2021_DF,W2V2-AASIST,full_waveform,hnr_db,0,4992,-0.16331391501190629,3.5002708763133823e-31,4992,-0.12075433014814338,2.269413253900977e-17,negated_raw_is_spoof,screen,1.0430962434069148e-30,5.888207361472805e-17
ASVspoof2021_DF,W2V2-AASIST,full_waveform,cpp_proxy_db,0,4992,0.3907577570255068,8.394979857673239e-182,4992,0.3603750787691228,4.281952700667022e-150,negated_raw_is_spoof,screen,8.357668836083579e-181,3.530640754415017e-149
ASVspoof2021_DF,W2V2-AASIST,full_waveform,jitter_proxy,0,4992,-0.31130944102671276,1.2691583251032803e-112,4992,-0.32879728654817414,8.493215380829874e-124,negated_raw_is_spoof,screen,9.636998807563892e-112,6.03961982636791e-123
ASVspoof2021_DF,W2V2-AASIST,full_waveform,shimmer_proxy_db,0,4992,-0.03634255893576348,0.0102300274152947,4992,-0.006972616846057743,0.6256808087170449,negated_raw_is_spoof,screen,0.01287374236531468,0.6738101016952791
ASVspoof2021_DF,W2V2-AASIST,full_waveform,f0_delta_hz,0,4992,0.006161946408546672,0.6633724089521631,4992,-0.21071467274524525,2.8613100036335206e-50,negated_raw_is_spoof,screen,0.6852226012654595,1.2526386465418409e-49
ASVspoof2021_DF,W2V2-AASIST,full_waveform,group_delay_var,0,5000,-0.6623879741431082,0.0,5000,-0.5843691227176153,0.0,negated_raw_is_spoof,screen,0.0,0.0
ASVspoof2021_DF,W2V2-AASIST,full_waveform,inst_freq_dispersion,0,5000,0.16039898085697826,3.5987244370352045e-30,5000,0.11246762587152381,2.7931483470005536e-15,negated_raw_is_spoof,screen,1.0583557206510536e-29,6.926183354923882e-15
ASVspoof2021_DF,W2V2-AASIST,full_waveform,modulation_centroid_hz,0,5000,0.5778714141463323,0.0,5000,0.4977329011377409,1.8978964458192893e-305,negated_raw_is_spoof,screen,0.0,4.8127789116625e-304
ASVspoof2021_DF,W2V2-AASIST,full_waveform,modulation_entropy,0,5000,0.20375579952979253,5.266589517057071e-48,5000,0.2943407533884397,1.2730514817025497e-98,negated_raw_is_spoof,screen,1.9716702815946248e-47,8.032775546517496e-98
ASVspoof2021_DF,W2V2-AASIST,full_waveform,crest_factor_db,1,5000,0.21384650359658022,8.293882916407823e-53,5000,-0.17452042702946108,2.55954662551614e-34,negated_raw_is_spoof,screen,3.3077087951489955e-52,8.843266490215147e-34
ASVspoof2021_DF,W2V2-AASIST,full_waveform,peak_dbfs,1,5000,-0.2275678165667941,9.584361538843563e-60,5000,-0.0028573622293960117,0.8426782578616827,negated_raw_is_spoof,screen,4.182266853313555e-59,0.8661410405777434
ASVspoof2021_DF,W2V2-AASIST,full_waveform,rms_dbfs,1,5000,-0.21385668852499082,8.199419559061277e-53,5000,0.17453280969609528,2.5319891190294827e-34,negated_raw_is_spoof,screen,3.279767823624511e-52,8.77060148447326e-34
ASVspoof2021_DF,W2V2-AASIST,full_waveform,integrated_lufs,1,5000,-0.23948698095019916,3.707062871094601e-66,5000,-0.06273337311001087,1.2880705455870692e-05,negated_raw_is_spoof,screen,1.7857679206993345e-65,2.414458595912163e-05
ASVspoof2021_DF,W2V2-AASIST,full_waveform,silence_fraction,1,5000,0.18275732276119894,8.310534107255313e-39,5000,-0.14016558111217647,1.318373339847366e-22,negated_raw_is_spoof,screen,2.813440262002806e-38,3.843587350878221e-22
ASVspoof2021_DF,W2V2-AASIST,full_waveform,clipping_fraction,1,5000,-0.13352869445112928,2.4937788366888887e-21,5000,0.03520055982186944,0.01445551043072701,negated_raw_is_spoof,screen,5.900772458644131e-21,0.020716490937590405
ASVspoof2021_DF,W2V2-AASIST,full_waveform,frame_rms_cv,1,5000,-0.016433257766457487,0.24531886378413592,5000,-0.21607024613125447,4.267265225845365e-52,negated_raw_is_spoof,screen,0.26718683381351593,1.9181285831224653e-51
ASVspoof2021_DF,W2V2-AASIST,full_waveform,frame_rms_range_db,1,5000,0.18485398609183387,1.119380288999986e-39,5000,-0.14311408776969697,1.6524723780200418e-23,negated_raw_is_spoof,screen,3.818393676182693e-39,4.881149178151508e-23
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_centroid_hz,1,5000,-0.00046272793865348867,0.9739045517012931,5000,0.04177436252544271,0.003697757678566164,negated_raw_is_spoof,screen,0.97535597428207,0.00561557776270387
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_centroid_std_hz,1,5000,0.013312813064666118,0.34662062919135656,5000,0.045802520563541574,0.0014573225812527157,negated_raw_is_spoof,screen,0.3723885896348387,0.002323418207833511
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_bandwidth_hz,1,5000,-0.03668105015068649,0.009487577981250776,5000,-0.04874155535900796,0.0007052381502570071,negated_raw_is_spoof,screen,0.01199558307319007,0.001151689032740483
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_rolloff85_hz,1,5000,0.01705063048630167,0.2280304718446717,5000,0.03321514121384522,0.021015014731855144,negated_raw_is_spoof,screen,0.24876051473964186,0.029513249529376503
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_flatness,1,5000,-0.18157794036848565,2.5395614890490654e-38,5000,-0.2099398543540849,3.2276871600026515e-49,negated_raw_is_spoof,screen,8.575805631361668e-38,1.3903883150780654e-48
ASVspoof2021_DF,W2V2-AASIST,full_waveform,spectral_slope_db_per_khz,1,5000,-0.1887153812394944,2.617892916645662e-41,5000,-0.21239695102830047,2.3220822140750067e-50,negated_raw_is_spoof,screen,9.044853676019974e-41,1.0198949332407872e-49
