dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
ASVspoof2021_LA,RawBMamba,deterministic_crop,hnr_db,1,4969,-0.06736685788318561,2.004487871715317e-06,4969,-0.10301792186531085,4.696019651515449e-13,negated_raw_is_spoof,screen,2.829865230656918e-06,8.207347739449626e-13
ASVspoof2021_LA,RawBMamba,deterministic_crop,cpp_proxy_db,1,4969,0.03358112710441617,0.017921123341592314,4969,-0.0808340319070067,1.4258069930977909e-08,negated_raw_is_spoof,screen,0.021467014056238923,2.215357917599342e-08
ASVspoof2021_LA,RawBMamba,deterministic_crop,jitter_proxy,1,4969,-0.02440206648929122,0.08544104562874293,4969,-0.05759379819135928,5.419272151309282e-05,negated_raw_is_spoof,screen,0.09739844387195122,7.524278689421152e-05
ASVspoof2021_LA,RawBMamba,deterministic_crop,shimmer_proxy_db,1,4969,0.06616912223793474,3.0373259145322267e-06,4969,0.015780985721920125,0.2690534637458001,negated_raw_is_spoof,screen,4.252256280345117e-06,0.2954312543091138
ASVspoof2021_LA,RawBMamba,deterministic_crop,f0_delta_hz,1,4969,-0.08885339643693226,3.514063730744535e-10,4969,-0.0739288942075397,2.1660242810526667e-07,negated_raw_is_spoof,screen,5.602493065386305e-10,3.256304959434881e-07
ASVspoof2021_LA,RawBMamba,deterministic_crop,group_delay_var,1,5000,-0.20629848341384163,3.427358616360904e-49,5000,-0.15582947021848378,3.2405989084032493e-28,negated_raw_is_spoof,screen,1.2349517373697196e-48,7.4578166659143275e-28
ASVspoof2021_LA,RawBMamba,deterministic_crop,inst_freq_dispersion,1,5000,-0.06156376646085977,1.3230388382769832e-05,5000,-0.009029240654171102,0.525855562735456,negated_raw_is_spoof,screen,1.8052428412632138e-05,0.5578136356088815
ASVspoof2021_LA,RawBMamba,deterministic_crop,modulation_centroid_hz,1,5000,0.32874517858958685,2.555155167207853e-126,5000,0.19636503420656073,4.100333990136079e-44,negated_raw_is_spoof,screen,2.384811489393996e-125,1.2581846764253175e-43
ASVspoof2021_LA,RawBMamba,deterministic_crop,modulation_entropy,1,5000,0.2190777100696241,2.1359983905412962e-55,5000,0.15623725082643464,2.342654390086215e-28,negated_raw_is_spoof,screen,8.49343738724113e-55,5.409841065766104e-28
ASVspoof2021_LA,RawTFNet,deterministic_crop,crest_factor_db,0,5000,-0.210211718471604,4.761361087778405e-51,5000,-0.2419954537571708,1.202980831118178e-66,negated_raw_is_spoof,screen,1.74843423551207e-50,5.021137382058482e-66
ASVspoof2021_LA,RawTFNet,deterministic_crop,peak_dbfs,0,5000,0.02221975589330512,0.11618843178719468,5000,0.007024112664327066,0.6219265240806379,negated_raw_is_spoof,screen,0.13078496844387744,0.6494710554501766
ASVspoof2021_LA,RawTFNet,deterministic_crop,rms_dbfs,0,5000,0.21296349829387334,2.2339819050235925e-52,5000,0.24704783186778875,1.8137181002569264e-69,negated_raw_is_spoof,screen,8.363430864489439e-52,7.714041540333257e-69
ASVspoof2021_LA,RawTFNet,deterministic_crop,integrated_lufs,0,5000,0.10914938184583402,1.0002182687797469e-14,5000,-0.01755976542828732,0.217585770679474,negated_raw_is_spoof,screen,1.790004465033262e-14,0.24168204611009345
ASVspoof2021_LA,RawTFNet,deterministic_crop,silence_fraction,0,5000,-0.22615735890909625,5.2056957954337645e-59,5000,-0.12561832983254434,8.450579606548791e-19,negated_raw_is_spoof,screen,2.172812158094093e-58,1.682604294992826e-18
ASVspoof2021_LA,RawTFNet,deterministic_crop,clipping_fraction,0,5000,0.36917290027126215,2.950968117459431e-161,5000,0.17548762126986486,2.132666319844479e-35,negated_raw_is_spoof,screen,3.67231587950507e-160,5.587336323335244e-35
ASVspoof2021_LA,RawTFNet,deterministic_crop,frame_rms_cv,0,5000,-0.17932766379401816,2.0950442318622327e-37,5000,-0.2529833788850001,7.241399846182478e-73,negated_raw_is_spoof,screen,6.271134627222362e-37,3.2333692336442696e-72
ASVspoof2021_LA,RawTFNet,deterministic_crop,frame_rms_range_db,0,5000,-0.21655048808561114,3.8810674014481767e-54,5000,-0.08736958124804949,7.976984277206351e-10,negated_raw_is_spoof,screen,1.5119288659554635e-53,1.2854996245282178e-09
ASVspoof2021_LA,RawTFNet,deterministic_crop,spectral_centroid_hz,0,5000,0.07889178018535141,2.326216688242045e-08,5000,0.1839251559961309,9.007202786989052e-39,negated_raw_is_spoof,screen,3.4893250323630676e-08,2.532569151822863e-38
ASVspoof2021_LA,RawTFNet,deterministic_crop,spectral_centroid_std_hz,0,5000,-0.18636756372412103,2.5936790863145605e-40,5000,-0.1464898059519837,4.650801456430913e-25,negated_raw_is_spoof,screen,8.182874863865656e-40,1.0247011733513357e-24
