dataset,model,view,feature,class_label,n,spearman_rho,spearman_p,partial_n,partial_spearman_rho,partial_spearman_p,orientation,analysis_stage,spearman_q,partial_spearman_q
InTheWild,AASIST,deterministic_crop,shimmer_proxy_db,1,11699,0.01714688099734061,0.06365656135409957,11699,0.05996779999653052,9.429654448080947e-11,negated_raw_is_spoof,screen,0.07024172287348919,1.553119556154509e-10
InTheWild,AASIST,deterministic_crop,f0_delta_hz,1,11699,0.15047815260603206,3.261237580775532e-60,11699,-0.024330289571887133,0.008654430341763312,negated_raw_is_spoof,screen,7.609554355142909e-60,0.01049779276112806
InTheWild,AASIST,deterministic_crop,group_delay_var,1,11816,-0.2917055148774435,1.8052708441933427e-230,11816,-0.13892954483355063,9.111601156713194e-52,negated_raw_is_spoof,screen,1.1232796363869687e-229,3.73353413250687e-51
InTheWild,AASIST,deterministic_crop,inst_freq_dispersion,1,11816,0.053487998634616014,5.963744410835327e-09,11816,-0.007847900541218552,0.3947822933252914,negated_raw_is_spoof,screen,8.088065073827124e-09,0.41910537300884015
InTheWild,AASIST,deterministic_crop,modulation_centroid_hz,1,11816,0.0897796903927943,1.400896662150377e-22,11816,0.13762255733646256,8.026281860927814e-51,negated_raw_is_spoof,screen,2.284957662536537e-22,3.1727420062020537e-50
InTheWild,AASIST,deterministic_crop,modulation_entropy,1,11816,0.06017313385460088,5.904111741866843e-11,11816,0.12415600340411857,1.2789806400467072e-41,negated_raw_is_spoof,screen,8.28301271510338e-11,4.2548266837197385e-41
InTheWild,RawBMamba,deterministic_crop,crest_factor_db,0,19963,-0.3045709690274252,0.0,19963,-0.046649494287542385,4.547327856991555e-11,negated_raw_is_spoof,screen,0.0,7.582640992303536e-11
InTheWild,RawBMamba,deterministic_crop,peak_dbfs,0,19963,0.3702291222437713,0.0,19963,0.0485913897996686,6.9108808358125065e-12,negated_raw_is_spoof,screen,0.0,1.1817078681083982e-11
InTheWild,RawBMamba,deterministic_crop,rms_dbfs,0,19963,0.47390335863155936,0.0,19963,0.20862261581900823,1.2419294918872472e-194,negated_raw_is_spoof,screen,0.0,2.529020056206758e-193
InTheWild,RawBMamba,deterministic_crop,integrated_lufs,0,19962,0.44210500569497097,0.0,19962,0.26468604174451416,0.0,negated_raw_is_spoof,screen,0.0,0.0
InTheWild,RawBMamba,deterministic_crop,silence_fraction,0,19963,-0.13963684997657888,1.8003658059166703e-87,19963,-0.06849227394395752,3.870601167313814e-22,negated_raw_is_spoof,screen,5.306341322701765e-87,8.743004989697087e-22
InTheWild,RawBMamba,deterministic_crop,clipping_fraction,0,19963,0.0706602114744673,1.5950464912146077e-23,19963,0.0573818905291643,5.392842606153201e-16,negated_raw_is_spoof,screen,2.6303588763097334e-23,1.039882419321363e-15
InTheWild,RawBMamba,deterministic_crop,frame_rms_cv,0,19963,-0.26367503089021266,0.0,19963,-0.0519270813171008,2.284583407713404e-13,negated_raw_is_spoof,screen,0.0,4.0830852393175734e-13
InTheWild,RawBMamba,deterministic_crop,frame_rms_range_db,0,19963,-0.2539769145130988,2.1355019817485687e-291,19963,-0.08628152957544347,3.2795430263987067e-34,negated_raw_is_spoof,screen,1.7716757181914052e-290,9.644870519649588e-34
InTheWild,RawBMamba,deterministic_crop,spectral_centroid_hz,0,19963,-0.17202881071585888,2.0186658921424506e-132,19963,-0.011033094170766637,0.11955769051177295,negated_raw_is_spoof,screen,8.322352635090349e-132,0.13257882512196603
InTheWild,RawBMamba,deterministic_crop,spectral_centroid_std_hz,0,19963,-0.07087823589299734,1.1668922147597803e-23,19963,0.11157969344594199,3.5678673254885096e-56,negated_raw_is_spoof,screen,1.9314078037403262e-23,1.5773729228475517e-55
InTheWild,RawBMamba,deterministic_crop,spectral_bandwidth_hz,0,19963,-0.1617037811335019,4.963716092498532e-117,19963,-0.01266870037116701,0.07387061866593954,negated_raw_is_spoof,screen,1.803036331977845e-116,0.08322054609138536
InTheWild,RawBMamba,deterministic_crop,spectral_rolloff85_hz,0,19963,-0.16104853918853082,4.3524380146031137e-116,19963,-0.0008176280171575864,0.9081647876331683,negated_raw_is_spoof,screen,1.568277933411953e-115,0.9163464523866203
InTheWild,RawBMamba,deterministic_crop,spectral_flatness,0,19963,-0.23389265359746975,3.380255745261033e-246,19963,-0.050685711443555465,8.336420886917486e-13,negated_raw_is_spoof,screen,2.306123716563872e-245,1.4607757069122687e-12
InTheWild,RawBMamba,deterministic_crop,spectral_slope_db_per_khz,0,19963,-0.1723058721510422,7.554732164629634e-133,19963,0.061514888230876474,3.722962059373398e-18,negated_raw_is_spoof,screen,3.143517036923291e-132,7.581304557269465e-18
InTheWild,RawBMamba,deterministic_crop,low_high_energy_ratio_db,0,19963,0.20729748133977077,1.1273657299631742e-192,19963,0.028075084892744934,7.441591430062966e-05,negated_raw_is_spoof,screen,5.918670082306665e-192,9.8150136231645e-05
InTheWild,RawBMamba,deterministic_crop,spectral_flux,0,19963,0.17014372667209976,1.5487472250087913e-129,19963,0.14919669229086419,1.894492577940555e-99,negated_raw_is_spoof,screen,6.213481404214375e-129,1.7930972005296522e-98
InTheWild,RawBMamba,deterministic_crop,f0_median_hz,0,19526,-0.0893337003136361,6.81006422027205e-36,19526,-0.02450935102179294,0.0006257395523292079,negated_raw_is_spoof,screen,1.2712119877841158e-35,0.0007963957938735373
InTheWild,RawBMamba,deterministic_crop,f0_iqr_hz,0,19526,0.004628690707497901,0.5177909721700465,19526,0.015130107163612396,0.03475822574700027,negated_raw_is_spoof,screen,0.5344939067561771,0.04037602022814898
InTheWild,RawBMamba,deterministic_crop,voiced_fraction,0,19963,0.13358643863883266,3.768903260482677e-80,19963,0.06197299219750682,2.1003700366707442e-18,negated_raw_is_spoof,screen,1.0487382985690927e-79,4.3163567726077686e-18
InTheWild,RawBMamba,deterministic_crop,hnr_db,0,19526,-0.054806411562424995,1.8069510992680717e-14,19526,-0.050585018021465436,1.635972556187527e-12,negated_raw_is_spoof,screen,2.6716636715250696e-14,2.8370930522787567e-12
InTheWild,RawBMamba,deterministic_crop,cpp_proxy_db,0,19526,-0.18858551019800038,9.024545285091221e-156,19526,-0.15182169072830684,9.842018064791871e-101,negated_raw_is_spoof,screen,4.2707707264657044e-155,9.516310992144084e-100
InTheWild,RawBMamba,deterministic_crop,jitter_proxy,0,19526,0.10868040605782059,2.2132918586387258e-52,19526,0.12014953500011014,1.6016757585801465e-63,negated_raw_is_spoof,screen,4.844730061906266e-52,8.247709653378226e-63
InTheWild,RawBMamba,deterministic_crop,shimmer_proxy_db,0,19526,-0.0709680903736528,3.1247586582806226e-23,19526,0.13254473651845486,5.07862648963797e-77,negated_raw_is_spoof,screen,5.1340777955124165e-23,3.1025790918515597e-76
InTheWild,RawBMamba,deterministic_crop,f0_delta_hz,0,19526,0.024099478769290382,0.0007576357436586697,19526,0.09296024142201903,1.2473003504572273e-38,negated_raw_is_spoof,screen,0.0009075422811740216,3.9167562406881155e-38
InTheWild,RawBMamba,deterministic_crop,group_delay_var,0,19963,-0.031622626689020474,7.86545300483109e-06,19963,-0.10527686845513232,3.593953916589021e-50,negated_raw_is_spoof,screen,9.861164961280771e-06,1.4123608373963874e-49
InTheWild,RawBMamba,deterministic_crop,inst_freq_dispersion,0,19963,-0.020286142799278886,0.0041522920947390735,19963,-0.02301872746417887,0.001162239482285113,negated_raw_is_spoof,screen,0.004878217286127024,0.0014591064184034104
InTheWild,RawBMamba,deterministic_crop,modulation_centroid_hz,0,19963,0.12560476970568663,5.287008806930085e-71,19963,0.1456121647226268,9.059012397413833e-95,negated_raw_is_spoof,screen,1.3586500643430276e-70,7.562306001319374e-94
InTheWild,RawBMamba,deterministic_crop,modulation_entropy,0,19963,0.1251306500836211,1.771521829065516e-70,19963,0.13429084204259395,9.183773693472739e-81,negated_raw_is_spoof,screen,4.5264740271179724e-70,5.9917436136055156e-80
InTheWild,RawBMamba,deterministic_crop,crest_factor_db,1,11816,-0.04323592260133763,2.5824761609277376e-06,11816,0.049038588815021454,1.034519975452822e-07,negated_raw_is_spoof,screen,3.286787841180757e-06,1.526229250283856e-07
InTheWild,RawBMamba,deterministic_crop,peak_dbfs,1,11816,0.3051971760160342,3.597419061620054e-253,11816,0.09884578258484664,6.299298995009466e-27,negated_raw_is_spoof,screen,2.505145709231789e-252,1.588416106809141e-26
InTheWild,RawBMamba,deterministic_crop,rms_dbfs,1,11816,0.3270109771721056,1.6359379099122155e-292,11816,0.10419726239521342,9.409558517458843e-30,negated_raw_is_spoof,screen,1.3656525161006322e-291,2.5192124795746384e-29
InTheWild,RawBMamba,deterministic_crop,integrated_lufs,1,11816,0.29789490702107496,9.874810722228139e-241,11816,0.08487042980179756,2.9793311229941645e-20,negated_raw_is_spoof,screen,6.602858512773442e-240,6.510928502933589e-20
InTheWild,RawBMamba,deterministic_crop,silence_fraction,1,11816,0.14638960345180382,1.333884667319588e-57,11816,-0.061309103680163006,2.8498277533514598e-11,negated_raw_is_spoof,screen,3.0334026952242403e-57,4.793702754073044e-11
